Actual,Predicted
55.4,16.12867
14.0,7.69362
0.5,18.294567
16.1,15.678179
3.2,10.240357
0.4,7.0296607
0.0,5.407691
3.6,10.491251
4.6,12.628627
2.0,11.07997
0.6,0.36069012
3.6,5.5724273
0.0,4.944913
3.6,8.103844
2.6,14.4718485
31.4,13.001378
31.2,10.62832
2.5,10.847407
0.4,6.9427896
3.6,7.0775642
7.9,11.1999
3.2,11.968599
8.4,11.669571
1.4,13.1593685
2.2,11.578877
3.6,9.079421
3.6,11.2613125
6.6,12.674689
32.0,12.606736
23.4,13.128344
20.8,12.413752
58.4,15.265796
23.4,10.442102
3.6,10.486254
3.6,15.65774
19.2,6.0722103
0.0,6.840781
0.0,12.059149
9.6,10.289528
5.8,6.689094
0.0,12.73203
3.6,5.9059978
0.0,7.298412
0.0,8.410424
0.7,10.959239
3.6,6.2562037
0.0,12.7163
9.2,15.977019
14.6,15.710338
32.9,13.49714
3.0,8.017157
0.0,10.9206505
6.4,14.230845
22.4,19.390331
8.4,15.068775
2.3,12.806055
0.0,11.211344
1.6,17.198467
136.6,10.462928
0.6,19.503996
23.2,14.433124
3.6,10.817697
3.6,12.687455
47.6,15.252817
15.0,14.449431
15.0,13.359688
3.6,13.057802
9.1,12.581823
0.0,11.189954
0.3,14.112043
2.6,10.349565
7.4,12.054778
17.2,14.33197
0.0,10.809312
5.6,12.927261
2.2,7.2676663
0.0,15.187316
1.2,15.035295
15.0,21.550083
50.3,24.405758
8.0,13.629408
5.3,13.692043
0.8,9.990882
4.0,14.145417
3.6,10.169334
3.6,9.483684
0.0,10.521974
1.2,11.946938
0.0,10.064233
0.0,9.167547
3.6,8.80314
3.6,14.218297
3.6,11.943605
19.2,15.343764
3.6,14.045928
3.6,3.240225
3.6,7.1473804
0.4,14.699124
64.8,11.289165
0.0,15.234325
0.0,9.629262
0.6,13.868393
12.4,14.415126
29.1,15.838007
3.2,15.4146805
7.2,16.32326
20.8,18.63424
7.7,13.254105
0.0,8.9454155
3.6,13.045157
6.5,6.6537538
1.2,8.232264
0.0,3.6097622
0.8,10.528333
0.0,7.733095
3.6,9.932477
0.0,12.611987
0.0,11.072551
48.8,13.767876
3.6,14.892205
0.6,15.569432
25.0,14.003698
3.0,14.020157
4.8,12.497637
0.6,10.388094
4.0,11.728164
3.6,14.550762
2.2,15.137023
1.9,11.900113
0.1,17.650457
18.5,14.348922
2.5,14.9416
6.0,16.421211
79.2,15.301553
2.0,14.3917265
37.0,12.491642
1.6,12.888599
5.0,8.20006
2.2,2.6721358
0.0,4.777618
56.6,16.246813
4.6,15.923114
3.3,14.960865
2.4,15.223589
0.0,10.8429365
0.0,9.757288
0.0,6.985778
3.6,11.777396
3.6,8.173619
6.8,11.513568
0.0,7.0693607
0.0,7.124603
0.0,0.9196957
0.0,8.64086
28.7,13.738445
22.2,11.116839
3.6,6.623936
0.0,7.5673285
0.0,5.917206
8.0,16.77853
4.2,15.397765
64.1,16.117786
4.6,8.575286
0.0,9.745085
14.7,10.2038355
0.7,13.264131
2.6,14.721121
5.4,14.091895
14.5,12.138424
1.5,9.472435
3.6,11.997003
1.0,11.626582
25.0,11.161378
8.2,14.154192
2.6,16.616806
14.8,13.533479
0.4,10.737836
0.0,9.65173
0.0,9.582897
23.4,17.674906
34.0,16.490578
9.3,9.001317
0.0,6.1581793
0.0,9.184743
4.3,2.3039687
0.0,4.2455206
3.6,1.1660671
0.0,3.462685
0.0,6.240713
3.6,6.9172835
14.4,4.9562535
0.2,8.784792
12.8,7.2619815
3.6,8.691057
17.8,11.0432415
3.6,7.5552697
5.4,3.8158994
1.4,4.0623927
2.2,4.9651275
0.0,3.3636851
0.0,3.8594143
3.6,3.8156326
3.6,5.8596253
5.4,12.216138
0.6,9.697148
2.8,8.154583
31.3,6.0327015
39.6,12.474001
32.0,3.8949282
3.6,4.996657
0.0,4.351572
0.0,3.5961604
3.6,8.306804
3.6,6.73554
0.8,10.580637
3.6,-1.6688504
2.2,10.935349
3.6,11.003829
36.3,6.0224614
0.0,7.252905
0.3,7.206047
3.6,10.206909
38.0,8.349051
0.0,4.3184257
3.6,10.466702
0.8,9.439874
4.6,-0.26272967
26.8,15.194581
18.0,8.670036
0.0,3.472067
0.2,7.582801
3.6,4.778196
8.1,7.7149024
29.8,5.0856347
11.3,9.803531
21.8,17.087347
78.8,14.17606
1.8,5.961409
3.6,9.448692
26.8,10.003559
15.3,16.060055
28.9,10.636527
1.6,8.454676
10.0,9.965899
17.2,7.3390617
43.9,9.337844
3.6,5.0951858
0.5,1.680365
3.6,-0.49307677
3.8,-2.0514495
3.6,5.1850066
0.5,3.5986974
3.6,2.096189
0.0,5.9820213
10.6,5.9820213
3.6,-1.7008256
0.9,0.17144608
0.0,1.5868273
2.2,8.655846
30.2,12.929551
9.5,5.500185
11.7,13.637946
36.4,11.87394
1.4,7.156729
0.4,11.16197
55.4,12.728108
0.0,12.650505
94.2,15.037662
14.1,3.8081083
3.6,3.809677
3.6,-4.1880593
0.6,1.7821467
3.6,0.34196308
9.5,10.6102295
3.6,5.6512494
0.0,2.9757526
46.6,3.8273766
7.8,4.066835
3.1,3.8789644
1.0,13.64854
7.8,8.594168
8.8,9.229311
44.7,8.4653425
3.6,0.0639589
3.6,-2.468651
3.6,-2.0873756
3.6,2.5117722
2.0,8.336408
2.0,5.584589
6.1,6.182065
0.4,5.4615636
13.1,7.992155
16.2,9.13104
3.6,5.3977823
3.8,13.606951
17.9,8.685004
0.0,10.432073
24.8,11.238234
4.4,-0.15943271
38.9,8.334135
5.6,6.3185854
0.4,4.268497
0.0,5.773218
10.8,8.35171
1.5,8.9966955
1.3,10.334037
3.1,8.18824
3.6,3.3080747
4.4,8.164516
6.4,10.402962
40.3,11.9950695
3.6,14.383593
3.6,2.7054698
0.0,0.504037
0.0,5.8859854
3.6,-1.1630158
3.6,2.7613342
38.2,3.7512496
59.7,6.602481
1.0,3.383992
10.1,13.656747
82.4,8.603553
13.4,3.1287796
3.6,-3.6227226
0.0,-3.033209
0.0,0.8568444
0.0,1.1507791
3.6,1.8096573
0.0,0.50889003
0.0,8.441243
3.6,0.2839409
0.0,-0.1140327
0.0,10.189725
0.0,9.721148
0.0,3.097414
0.0,0.96599966
3.6,5.8297305
2.3,16.05709
30.2,17.331478
18.9,9.731792
19.3,6.625479
12.8,5.9347215
60.0,9.899596
20.8,11.755326
2.3,8.342291
3.6,5.2311316
0.0,5.5631776
0.5,3.3387556
0.0,2.6074603
0.0,5.0887423
0.0,3.757535
0.0,8.210458
2.0,5.399005
12.8,13.510838
4.0,14.46363
28.5,8.300382
3.6,7.816649
0.0,4.3437457
0.0,3.6810784
0.0,3.4036467
6.1,4.668658
0.0,10.403547
2.5,9.974987
3.6,8.317146
3.6,9.616474
4.1,11.194712
0.0,8.539845
7.8,10.134159
14.8,10.056073
1.2,17.330824
5.9,14.774662
9.2,11.693685
3.6,12.2226
46.6,20.219103
20.6,20.885025
7.1,13.141532
1.3,8.978182
0.0,9.826382
0.0,4.6684294
0.0,6.115298
47.6,7.775866
1.4,6.9221478
0.1,6.1988845
28.5,9.522084
6.8,8.311413
8.9,7.6819444
2.0,12.342507
37.0,7.6610594
3.6,8.472305
0.3,4.5817385
3.6,5.8425994
0.0,10.636115
3.2,10.3796835
3.5,5.488362
0.0,6.460721
3.6,8.377363
0.0,12.3182535
13.8,11.698729
1.7,13.6809635
2.2,8.9939785
22.0,11.390605
3.6,12.756984
9.8,10.328712
3.6,8.950438
7.0,12.05828
0.4,10.992775
0.0,10.063787
84.4,17.12292
19.4,12.336785
0.0,16.694035
1.2,14.571117
6.6,11.868686
3.6,8.013471
3.6,10.439724
3.6,14.446965
17.7,13.175603
33.0,12.774046
2.2,15.184901
3.6,13.561315
0.2,12.199414
3.6,7.747286
0.0,12.259119
0.2,9.246289
0.0,7.2485824
0.0,8.91851
0.0,15.594547
3.0,19.168232
26.1,17.55827
7.4,21.89717
17.2,23.76377
20.8,20.115078
5.7,21.671148
57.4,15.785338
36.6,12.503543
4.6,16.958805
2.9,15.32672
0.0,8.69971
2.6,16.308624
3.6,13.387016
3.6,18.939268
26.2,21.029713
5.7,17.57787
12.6,20.900402
10.6,16.594625
3.6,17.605207
6.8,7.2303557
1.0,11.457844
3.6,11.105355
3.6,14.756502
0.0,16.222736
3.6,14.838355
24.0,16.877523
6.4,19.353142
10.1,17.174751
0.0,20.042103
2.2,20.886496
27.1,12.928322
2.1,12.546859
3.6,18.586073
2.9,19.790257
24.1,18.955294
7.2,20.380787
4.4,20.726734
4.7,17.299828
3.1,19.672392
13.4,23.188482
30.6,25.084288
4.4,16.455063
0.4,24.103275
44.3,22.676235
2.7,18.770678
6.3,17.609184
14.6,14.996581
7.5,19.538597
3.6,20.567513
9.1,23.211811
6.8,23.676073
5.6,18.43241
3.2,16.681047
2.7,11.796333
10.6,16.582802
3.6,6.936946
3.6,11.806106
0.8,9.781711
0.0,15.329334
7.4,14.592996
0.1,15.3133135
20.9,22.963554
34.6,18.508432
9.9,14.255861
3.6,7.564604
0.0,12.016187
9.2,13.613935
3.6,13.730874
0.2,19.236681
4.4,22.896254
17.7,18.039314
0.2,15.753226
1.2,13.331016
0.0,15.032194
1.2,12.924964
6.4,15.830145
0.2,12.683706
0.8,10.522802
3.6,12.673136
3.6,10.032368
2.6,11.731797
8.6,14.985185
3.6,14.549094
1.0,14.594594
3.6,11.002515
2.4,12.478656
31.8,22.187075
75.9,14.768771
0.0,14.447447
0.0,10.580342
0.0,10.828271
6.2,11.539652
1.6,12.580675
32.8,20.371443
6.6,16.544456
3.2,13.754197
4.0,12.944707
32.0,12.784176
3.2,13.075899
30.2,8.931173
0.2,13.020775
4.9,11.588363
0.0,10.547361
3.6,11.209204
0.0,8.899095
22.4,11.499871
14.0,16.937218
4.0,10.787691
2.6,6.466233
3.6,13.839113
31.6,14.543004
43.8,11.6693125
0.2,8.136006
0.0,12.555452
119.8,13.586559
40.0,14.541285
3.6,5.1414475
0.0,4.7876368
3.2,8.076537
16.4,6.481727
0.8,8.34017
36.8,11.699591
0.0,8.60384
0.0,8.880766
2.4,9.010445
7.0,15.343558
35.0,9.678539
4.2,8.765241
3.2,10.934823
8.6,9.088877
3.6,16.329317
19.2,8.861202
3.0,10.975757
16.6,8.560075
2.0,5.6743803
0.0,3.3573005
0.0,3.483178
3.6,2.9268897
0.0,3.0096536
0.0,4.53419
3.6,8.128897
8.5,15.138408
3.2,13.875443
27.9,9.202255
3.6,8.972659
0.0,5.5345273
0.0,6.31068
0.0,2.805534
0.0,5.3170123
3.6,4.675322
0.0,1.9309264
0.0,2.0396214
0.0,-0.917646
0.0,-1.8864925
0.0,-0.25443026
0.0,2.4037347
0.0,2.7073956
0.0,4.2468076
5.5,2.1590846
0.0,-0.38135147
0.0,9.361799
17.4,3.5038638
3.6,5.102274
0.0,-0.29277542
0.0,0.8006946
0.0,1.4242359
0.0,3.4497445
0.0,1.5603623
4.2,3.2634187
3.6,-1.6378841
0.0,9.274133
16.4,2.9363103
0.0,1.8496429
0.0,0.6761594
0.0,2.7107534
8.6,1.932403
9.4,5.969852
9.4,1.3838804
0.0,1.4180096
6.8,3.404663
0.0,-0.8560651
23.4,4.2398653
2.2,8.863703
22.5,-6.399102
0.0,-2.0477085
1.0,0.71489483
3.6,-2.3870525
0.0,0.7386737
3.6,-3.121566
0.0,0.71454877
3.6,1.4525862
0.0,7.98112
33.2,9.329128
9.9,5.447811
0.0,3.0994852
32.2,8.858946
3.6,9.539629
2.0,3.3979359
4.2,4.8896856
0.0,3.909119
43.2,11.041492
21.0,8.004921
0.8,0.049849182
0.0,4.7699995
3.6,6.275122
0.3,5.0964265
3.6,2.6116376
3.6,-3.5190814
0.0,-3.540303
0.0,0.31232238
1.1,-2.9858835
2.6,-3.5015638
0.0,4.187526
18.2,2.1661413
0.0,0.6844956
0.0,4.2489324
0.0,-4.4685836
3.6,-5.9363866
0.0,-5.2493167
0.0,-2.8123398
3.6,-5.746745
0.0,-6.537736
0.0,-1.3071232
0.0,-2.8995497
3.6,0.52000254
0.0,5.057555
3.6,7.887967
0.3,1.6886975
29.6,2.2128742
8.8,-5.814398
2.6,-1.7210199
0.2,-3.9127486
9.8,1.1489216
3.6,-0.84363997
3.6,0.6853186
3.2,7.016593
8.1,9.607733
37.8,6.304218
3.6,14.696308
28.4,-1.8807079
3.6,-2.1785972
0.0,-2.0290718
3.7,2.0565479
18.2,7.867432
0.0,8.52018
35.6,6.409842
3.6,3.4546473
1.8,5.540338
1.0,7.6789026
1.8,7.298412
0.0,2.8422847
3.6,4.210959
0.0,10.546599
8.0,11.665093
0.3,11.698044
53.8,14.573076
56.6,5.4200554
3.5,5.978678
0.0,8.889753
7.0,8.540233
0.0,6.0246854
0.0,5.5502315
17.7,15.070977
8.0,10.9564
13.4,9.212499
0.0,3.2663937
0.0,4.496662
0.0,9.08142
57.2,11.990305
7.8,12.368517
27.9,20.90475
54.5,5.601766
11.8,10.990212
4.0,4.9241276
0.0,2.7287626
0.0,3.8804982
0.0,7.086998
2.0,4.6942334
6.0,8.580886
11.2,3.0003674
0.0,8.438928
57.6,7.8545156
4.2,12.9817705
3.3,11.567986
4.6,8.005138
1.3,8.61898
4.3,4.4953423
9.2,4.769657
3.6,1.9828069
1.0,5.2675548
8.4,6.182606
0.0,3.243679
39.2,5.4447546
0.0,8.628901
13.8,14.205586
32.2,12.855947
22.5,3.1824129
3.6,11.97906
3.6,11.97906
1.2,9.783157
0.2,4.854816
0.0,5.5973587
28.1,8.590673
9.4,4.3152223
0.4,9.456525
16.2,10.631822
0.0,14.035566
15.8,13.661946
63.9,17.471369
66.8,19.268068
19.7,7.3942156
3.6,6.8716774
0.0,9.127468
6.0,8.320158
0.6,7.0900874
0.0,5.406303
0.0,3.5670776
0.0,2.2533953
1.0,4.7474046
25.1,9.83713
38.1,14.225525
0.4,9.727713
1.9,11.72739
0.8,10.910429
20.4,9.843364
0.0,6.6094656
3.6,7.885916
1.5,6.259267
3.6,8.762855
1.2,13.555228
11.8,10.506752
3.6,13.395316
54.9,12.837444
0.6,17.909348
4.1,14.706588
4.1,11.722173
3.2,8.608626
0.8,7.470122
22.9,10.62878
3.6,13.522116
56.6,9.151939
10.4,10.046036
1.0,11.754965
8.3,18.149368
62.2,5.584302
0.0,6.943235
0.6,12.931242
105.0,12.577633
19.6,14.920521
23.4,19.876049
147.2,12.575155
8.0,16.31319
4.2,14.706706
0.6,13.245219
2.6,10.792183
9.2,13.681159
84.7,14.404054
3.6,12.867288
11.2,6.4851255
0.0,11.33149
10.4,13.370495
44.8,11.45474
7.8,16.614784
1.4,14.6803055
7.6,14.287748
7.2,13.344834
3.4,12.043721
0.0,12.361661
7.4,10.944293
0.0,11.881787
4.0,14.864906
8.6,13.02495
6.0,10.696339
13.6,10.281884
0.0,10.782812
3.6,10.759575
1.6,10.778589
5.3,8.349154
0.0,14.537437
91.0,14.748601
2.4,10.868803
0.0,13.118526
1.6,12.168786
4.0,10.959489
0.0,14.768355
0.0,15.572517
6.8,15.702771
2.6,15.119662
38.8,11.39386
3.6,13.086408
1.6,11.054962
6.7,11.489363
2.4,13.327308
9.2,15.735011
9.4,12.542587
0.0,11.941894
3.0,13.696484
5.6,17.307714
43.6,21.063057
25.7,15.781075
3.6,16.18371
3.3,13.916628
0.0,13.963586
1.8,7.3662505
0.0,11.101278
14.1,12.150763
15.4,14.529925
0.0,17.10146
17.1,18.233377
10.1,20.494917
123.2,10.951149
0.0,8.26704
0.2,13.736655
3.2,13.139783
34.4,14.344788
81.2,18.352272
3.6,15.1168785
37.1,13.47469
11.2,10.9465685
0.2,6.854114
3.9,5.9277883
0.8,11.907076
13.8,14.472581
49.4,10.820083
8.0,8.7601595
0.0,7.76436
0.0,4.9048667
3.6,7.043888
3.6,6.913616
1.0,8.983613
3.4,9.22761
1.4,14.583522
3.8,13.235146
0.6,9.421209
5.3,11.015962
1.0,10.60851
2.8,13.043405
14.0,12.846352
5.0,16.441612
16.4,11.66932
4.0,12.13606
3.6,9.351276
3.6,10.074469
12.4,15.070415
45.6,14.986043
2.6,8.667492
1.4,7.9330726
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
3.6,11.97906
1.0,11.231109
10.1,10.382964
20.2,10.379109
5.0,11.173267
3.6,10.904958
2.4,14.215086
34.1,19.685987
15.1,8.861077
0.9,4.185245
0.9,10.612847
34.2,12.800322
2.2,7.027227
16.2,4.589202
3.6,3.9298673
0.0,13.413951
29.2,8.829662
0.7,8.803899
5.8,10.857356
3.6,10.296005
2.4,9.215554
45.1,12.620604
3.6,12.073527
0.0,11.4671335
46.0,12.108713
3.6,8.845551
3.0,5.732049
0.0,6.0924764
2.8,6.5543084
0.0,7.022989
0.2,4.481106
0.9,12.975747
60.5,7.898461
5.6,5.9824634
0.0,4.677793
5.2,5.839753
1.2,9.238399
15.8,15.9107685
26.9,8.022654
0.0,3.9416354
0.0,3.2067294
3.6,3.6954606
3.6,3.1485653
0.0,10.759221
21.9,7.794917
3.6,9.969224
16.4,7.582057
1.2,7.4031854
1.6,12.073373
5.4,5.8028035
0.0,7.1717706
7.2,6.3416204
3.6,11.837587
5.6,3.5092838
0.0,5.799983
3.2,3.8222659
3.6,7.1623187
3.8,4.933215
0.0,2.949065
3.1,6.8236413
24.8,8.134894
2.2,5.887484
0.0,8.220245
22.6,11.557653
0.8,5.9064727
3.2,14.836646
35.5,12.31062
0.0,1.118804
0.0,7.0495734
11.0,6.9312534
4.2,5.8480268
0.0,4.674954
0.0,8.476525
3.6,-0.023703987
0.0,3.3423293
3.4,2.1141448
0.0,2.424995
3.6,0.2617748
7.0,3.8246443
10.4,5.9212046
1.7,13.0013075
21.1,17.458519
11.5,3.3741553
0.0,4.419893
2.7,11.385656
5.7,8.311012
1.5,-1.456562
0.0,1.8321769
0.0,0.5004378
2.3,5.2375937
4.4,6.2992177
0.3,8.956811
5.4,11.324434
4.5,6.80075
3.6,5.752683
0.0,5.1885633
1.2,8.749143
0.3,7.310154
1.0,11.212172
22.7,9.360234
2.6,10.649436
0.3,7.68211
3.6,10.666992
1.2,10.572028
1.9,10.893503
4.9,10.377669
3.6,3.8529558
1.2,6.873121
3.6,12.621819
8.2,6.0839705
3.6,5.1233277
5.2,6.2699194
62.8,7.5699244
3.6,12.477507
8.2,8.991662
3.6,5.0292583
0.0,2.98871
0.9,11.321824
1.2,5.6466355
4.2,0.71637136
1.0,7.8252797
1.5,9.960664
16.5,8.903855
4.3,11.246854
77.9,18.317503
9.5,8.213595
0.0,4.583629
22.0,7.729041
3.6,14.504019
4.7,10.463057
2.6,6.7610016
39.2,12.645756
5.6,6.3203235
4.0,11.015479
3.6,2.9201238
0.0,7.041414
0.7,2.064111
0.0,-0.72402954
0.0,1.8509629
20.8,4.5777326
11.5,11.198184
2.4,13.835876
31.3,19.482706
6.0,5.367188
10.6,6.093014
13.4,7.616948
9.4,6.693332
6.8,1.5673362
2.8,3.057804
3.6,0.7938349
3.6,9.090323
4.4,5.4679484
0.2,7.9739585
3.6,-1.078619
0.0,4.145827
2.0,9.234083
35.2,7.294973
1.6,-0.8233112
5.4,4.332311
10.4,14.985513
21.9,14.970398
34.6,11.342746
3.6,3.380111
10.0,7.828196
0.0,11.599773
11.0,7.709656
0.0,9.554295
14.5,9.809267
0.8,7.870827
1.4,9.265391
10.2,9.246484
0.0,3.8407369
3.6,7.0080466
36.2,5.4056106
1.8,3.4384904
3.6,4.81646
0.0,5.2202034
9.8,7.8671856
3.2,2.3290823
1.5,6.732664
4.6,9.658346
0.7,10.139808
13.5,18.447838
9.3,5.451548
0.0,3.969306
6.7,6.420306
5.2,8.070215
0.0,4.733422
74.0,6.0467267
0.0,7.15547
0.0,6.4047313
1.0,10.47544
1.2,4.746563
23.3,6.2165623
3.6,7.8020716
6.5,17.777548
17.3,4.5385036
20.6,6.0764704
3.6,7.3812623
49.1,9.065164
19.9,8.917015
4.2,8.846419
2.8,4.348998
51.1,9.445033
7.6,15.693224
28.9,10.008564
0.0,5.743191
0.0,8.236807
3.6,8.451623
26.1,14.427932
53.6,13.031008
1.1,10.090673
0.0,6.798868
3.6,10.761136
84.2,8.003433
0.0,9.709863
3.6,5.80312
0.0,4.8903446
3.6,8.1258955
1.3,6.55415
0.0,7.4211683
3.6,8.134198
0.1,10.346626
20.0,14.397566
4.4,9.943877
46.0,12.257981
3.6,5.443245
0.0,4.996959
0.0,9.079281
0.0,11.9959755
96.6,14.032614
6.0,7.590121
3.6,10.441082
15.0,10.054336
16.6,13.325703
39.6,15.34361
16.3,9.656723
111.2,18.829042
64.8,17.843899
55.1,19.542551
56.6,21.72785
60.0,10.994517
1.4,8.981205
9.4,10.785931
3.6,8.29923
31.2,16.674295
33.3,9.573928
2.8,13.050155
6.8,9.97992
1.6,17.136812
7.2,10.20646
0.0,12.432062
2.4,7.378339
3.4,6.2795258
0.0,7.08572
3.6,8.083062
0.0,4.7594614
3.6,9.245906
0.8,11.551626
6.4,10.016764
3.4,17.412315
50.6,11.935608
0.0,5.8514695
3.6,9.579955
3.6,13.57171
2.6,8.132836
0.0,8.047077
0.8,12.989279
2.5,10.628898
4.4,10.580206
2.7,11.137676
0.0,6.340269
2.4,14.830114
9.4,13.759396
26.6,11.130448
20.4,9.569866
20.4,12.413155
2.9,7.858356
3.6,14.145285
5.9,16.103668
6.0,6.3220134
3.6,9.956668
2.3,13.353027
10.1,9.659017
0.0,8.4280205
3.6,9.976972
0.0,12.7787075
31.6,11.655442
3.6,15.073072
33.6,15.312558
14.6,15.628029
21.8,21.922812
85.6,17.258656
9.4,14.948471
127.0,20.512142
52.5,12.040525
3.6,11.345761
55.1,15.202707
45.7,19.398151
13.2,12.829753
0.8,11.766376
27.6,6.2221737
0.0,7.5497246
3.6,7.47549
0.0,6.5810328
1.8,9.899217
3.2,11.454342
0.7,9.874974
3.6,5.7642264
0.0,5.95364
50.2,8.105765
3.2,15.279088
17.8,14.471211
11.0,10.365316
3.6,-1.2564781
0.0,9.455361
29.4,10.029308
6.6,12.474752
13.4,12.232008
0.0,6.752621
0.7,13.023068
3.6,17.036463
6.6,14.960637
40.2,7.7088604
15.4,12.327808
6.6,12.697536
5.0,11.137245
4.2,13.194956
0.8,10.818049
8.1,5.937078
0.4,12.437711
4.7,14.138057
15.6,12.201037
1.2,9.185402
0.4,8.964452
1.2,12.053743
0.2,11.732505
3.5,12.998454
68.0,12.4646635
3.6,7.715683
13.0,11.985095
3.6,13.652494
12.5,15.394772
39.0,16.574028
77.4,8.838691
1.2,6.3856435
3.6,11.897403
1.8,3.4655905
3.6,9.181344
3.3,12.708509
3.6,8.142516
1.3,11.8365345
6.8,11.822991
9.7,10.808841
3.6,9.97013
3.8,13.043162
128.4,16.113165
0.2,8.780981
0.0,11.392844
8.4,13.051932
1.2,10.43683
3.6,7.6717854
17.2,16.906185
57.0,9.511388
5.6,10.982116
12.4,10.074937
28.2,7.540917
3.6,11.649054
13.4,13.382469
7.0,17.999434
22.4,14.943165
15.0,16.638233
42.4,8.736163
35.8,15.457368
7.4,12.069061
0.0,6.6150146
2.8,11.43345
4.6,9.003699
3.6,8.433356
3.6,4.874994
0.0,5.483391
0.4,4.665235
24.8,11.791664
1.8,7.715219
0.0,3.080887
0.0,4.83286
0.0,5.491609
6.2,8.00544
1.0,8.745858
2.2,10.82034
47.2,15.285488
0.4,6.413745
1.3,5.81702
3.9,8.665319
0.8,7.274515
1.0,9.214288
52.5,11.863476
22.8,14.950788
66.0,14.824348
61.6,6.1886597
0.0,6.377609
3.6,0.8050505
0.1,9.765609
27.2,7.84559
64.0,3.8282824
8.8,6.3897195
1.4,9.613134
0.8,11.374463
21.5,6.937774
2.4,8.760494
1.0,19.035574
73.7,9.390026
32.9,12.178997
3.6,16.853107
18.0,14.021144
1.8,7.9312167
1.0,8.455839
2.5,13.177153
16.0,4.8203926
0.0,4.9826503
3.6,4.2522554
3.6,10.698341
14.4,11.8364935
5.4,8.656255
3.6,4.7342467
3.6,8.314388
3.6,6.2511334
0.4,4.2194514
3.6,4.9852242
1.5,4.0693665
3.6,12.731982
3.1,8.257276
26.6,13.346053
1.8,4.8679094
24.0,14.7493515
3.6,11.97906
7.1,10.013656
56.4,11.14993
9.7,11.168274
13.5,5.722122
3.6,2.5841472
6.5,9.552836
7.5,10.917488
3.0,7.4773974
0.0,5.841425
4.0,7.1802096
3.6,7.2288685
3.6,9.878851
14.5,7.2604127
19.1,10.960668
24.9,5.057264
11.7,10.617417
34.7,2.050561
3.6,6.538431
3.5,3.174117
0.0,0.5795417
1.7,0.31633583
13.2,3.6483834
40.6,5.803776
0.0,5.3726816
0.2,7.104315
0.0,5.450797
0.0,7.3116784
3.0,7.7756786
8.2,7.808405
14.5,14.474466
6.6,13.384111
0.3,5.496978
0.3,5.080844
12.4,17.300781
20.8,3.532074
3.6,4.889026
0.3,3.4143028
1.6,0.069583274
0.9,7.945735
0.6,3.7019465
2.7,4.2200665
86.8,11.594327
12.2,3.299814
3.6,7.653272
2.0,6.1664863
5.7,7.4518404
36.2,16.268261
3.6,9.130944
4.5,1.4825233
0.0,-0.7224922
0.0,5.8992224
1.0,10.024378
42.5,7.14484
3.6,1.5105015
1.0,5.0505958
2.6,-1.9900657
0.0,1.1448823
4.4,5.7214704
0.0,-0.26236516
0.0,5.2373323
29.4,4.960543
0.0,6.4732766
13.6,9.317751
3.0,7.732705
5.4,8.759533
12.2,13.302023
37.2,6.4473033
1.8,9.271463
3.6,12.950558
7.1,17.017673
20.2,6.6881037
2.4,11.227751
8.0,8.105706
3.6,8.112121
3.6,11.264067
15.4,2.9532201
38.2,8.416728
48.9,12.921893
31.2,1.0797538
27.8,5.310473
15.1,6.534344
1.6,8.3685
3.2,10.233292
1.2,7.84858
3.6,5.190478
3.6,3.385623
3.6,8.098913
0.8,3.6357355
32.2,5.886836
3.6,11.517821
11.2,15.281596
12.8,9.081487
3.6,4.9485617
2.8,4.7252975
1.2,16.769234
104.6,10.39551
3.6,8.503389
16.9,13.842861
39.8,11.762186
17.4,7.6465483
18.2,8.611271
10.8,9.325826
3.6,9.776954
23.4,13.409127
5.4,10.1488285
15.8,16.687431
15.3,16.266008
38.4,14.876604
23.8,4.440023
3.6,2.5460544
3.6,5.9936676
0.7,5.5856385
2.4,2.7868068
4.8,7.268502
13.8,12.734755
19.9,11.268423
3.6,7.6488385
49.2,8.052265
3.6,7.7915077
3.6,3.9828064
3.6,5.3080616
3.6,0.7232329
3.6,5.1341496
1.0,10.380744
38.3,13.611796
15.7,15.067332
19.2,9.99178
3.6,12.176633
4.8,10.506896
13.4,16.776966
37.0,14.67824
4.2,7.998437
3.6,9.488606
3.6,7.526362
3.6,10.285416
1.7,3.7703633
3.6,7.3848667
1.0,11.042436
1.8,4.3868866
3.6,8.1246805
3.8,11.912429
112.8,10.365364
1.2,11.218107
38.7,13.862
1.2,7.7202635
1.2,8.471911
3.6,6.550762
3.6,0.1013688
3.6,6.91686
0.6,6.921665
3.6,3.8237202
3.6,6.952017
3.2,6.732856
3.6,8.115556
49.0,14.996651
5.3,13.701558
7.1,9.80102
0.2,9.209885
94.7,13.7879095
5.8,14.639232
6.7,6.692596
0.8,12.033537
6.2,10.950642
3.6,9.797172
3.6,6.165039
3.6,4.879394
2.8,9.951697
0.2,12.229555
18.6,13.022888
3.2,13.362671
20.2,12.33029
7.3,7.268403
8.6,10.700492
28.4,14.053093
14.9,10.453185
3.6,6.9011416
3.6,11.434621
3.6,7.205612
17.1,7.2116437
28.2,9.617858
0.4,16.69825
7.4,13.837216
2.0,4.368885
3.6,6.595717
