Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
4/3/2021,21.8,29.5,25.3,83,74,7,3,20,2,N 
4/4/2021,22.8,30.7,26.5,84,0,3.3,4,110,2,NE
4/5/2021,23.2,31,27.1,84,0,8,4,360,2,S 
4/6/2021,23.4,30,25.7,88,1,7.6,7,330,2,NE
4/7/2021,22.1,30.9,26.6,82,1.2,3.4,9,70,3,NE
4/8/2021,,30.6,26.1,83,23.3,5.2,3,20,1,NE
4/9/2021,23.1,29.3,25.8,84,8888,3,3,20,2,N 
4/10/2021,23.3,27.8,24.4,93,6.5,2.6,4,30,2,N 
4/11/2021,21.9,30.8,26.1,80,17.3,1.6,8,290,2,N 
4/12/2021,21.9,30.8,26.5,84,20.6,9,4,280,2,NE
4/13/2021,23,29.3,26.5,85,,6.5,6,10,2,N 
4/14/2021,22.9,29.4,26,86,49.1,3.7,10,190,3,NE
4/15/2021,23.1,29.7,26.3,87,19.9,8,4,190,2,N 
4/16/2021,23.8,29.8,26.6,86,4.2,5.3,4,230,2,NE
4/17/2021,23.9,29.7,26.7,82,2.8,7.2,8,90,2,SW
4/18/2021,22.8,29,25.7,86,51.1,6.7,3,270,1,W 
4/19/2021,22.5,29,25.1,92,7.6,3.9,4,10,2,N 
4/20/2021,22.6,29,25.8,86,28.9,3.5,4,240,2,NE
4/21/2021,22.8,30.1,26,82,0,3.8,3,170,2,NE
4/22/2021,23.4,30.1,26.2,86,0,7,4,180,2,NE
4/23/2021,23.6,30.4,26.8,86,8888,5.5,3,170,2,NE
4/24/2021,23.1,29.7,24.9,92,26.1,6.4,4,30,2,N 
4/25/2021,22.6,28.7,25.6,89,53.6,2.5,4,30,2,NE
4/26/2021,23,29.7,26,86,1.1,1.2,3,170,2,NE
4/27/2021,23.8,30.1,27.2,85,0,7.8,4,180,2,N 
4/28/2021,24.3,28.7,25.9,89,8888,8.2,6,160,2,N 
4/29/2021,23,29.6,25.5,84,84.2,2.1,3,10,2,N 
4/30/2021,23,28.9,26.1,87,0,6.7,4,200,2,NE
5/1/2021,22.9,29.9,26.5,82,8888,2.9,4,170,2,N 
5/2/2021,22.8,29.9,26.3,82,0,7.4,3,200,2,S 
5/3/2021,23.4,29.8,25.4,86,8888,7.5,4,10,2,NE
5/4/2021,23.4,30.2,26.2,84,1.3,7,4,210,2,N 
5/5/2021,23.5,31,26.8,85,0,5.9,6,250,2,NE
5/6/2021,24.1,29.9,26.9,86,8888,6,4,20,2,S 
5/7/2021,23.8,31.2,26.5,88,0.1,5.2,3,230,2,N 
5/8/2021,23.9,27.8,25.4,92,20,7.3,6,130,2,C 
5/9/2021,23.1,29.3,25.9,86,4.4,1.7,6,150,2,N 
5/10/2021,22.9,29.7,25.9,88,46,1.7,3,270,2,NE
5/11/2021,22.9,30.1,26.6,82,8888,2.1,5,140,3,S 
5/12/2021,22.8,30.6,27.4,82,0,5.1,3,190,2,NE
5/13/2021,22.8,30.6,26.7,88,0,9.1,4,200,2,NE
5/14/2021,24.5,29.6,26.4,90,0,7.1,4,240,2,N 
5/15/2021,23.3,29.8,25.6,90,96.6,1.2,3,20,2,NE
5/16/2021,23.2,29.6,26.3,85,6,5.3,5,140,3,S 
5/17/2021,24,29.9,26.3,87,,,4,30,2,NE
5/18/2021,23.4,30.5,25.2,87,15,4.8,4,200,2,N 
5/19/2021,23,29.2,25.2,90,16.6,6.5,8,360,2,N 
5/20/2021,23.8,28.4,25.7,92,39.6,4.6,3,40,2,NE
5/21/2021,23.2,29.3,26.4,86,16.3,2.9,4,180,2,N 
5/22/2021,23.4,26.2,24.4,96,111.2,8.2,5,70,2,N 
5/23/2021,22.4,28,25.3,92,64.8,0,3,120,1,C 
5/24/2021,22.8,27.9,24.9,94,55.1,2.1,3,190,1,N 
5/25/2021,23.3,27.9,24.6,96,56.6,1.2,3,150,2,NE
5/26/2021,22.8,28,25.5,86,60,0,4,140,2,N 
5/27/2021,23.5,29.6,26.4,85,1.4,0,6,140,2,S 
5/28/2021,23.8,28.9,26,87,9.4,2.7,3,130,2,S 
5/29/2021,23.4,29,26.3,85,3.6,4.6,3,120,2,S 
5/30/2021,24.2,26.8,25.1,94,31.2,7.3,6,220,3,S 
5/31/2021,23.5,30.2,26.5,86,33.3,0.3,4,200,3,S 
6/1/2021,23,28.8,25.5,89,2.8,2.7,3,130,2,NE
6/2/2021,23.2,28.5,25.7,86,6.8,2.9,3,20,2,N 
6/3/2021,22.5,28.5,25,92,1.6,0.5,4,120,2,NE
6/4/2021,22.8,28.7,25.1,86,7.2,3.2,3,170,2,NE
6/5/2021,22.6,29.4,25,88,0,1.4,4,170,2,S 
6/6/2021,21.3,30.3,25.1,84,2.4,5.2,6,160,2,S 
6/7/2021,22,28.9,25.2,83,3.4,7.5,3,190,2,S 
6/8/2021,23.6,29.1,26.3,85,0,8,3,20,2,N 
6/9/2021,22.5,30,25.8,85,8888,5.6,4,200,2,S 
6/10/2021,22.8,29.8,26.1,82,0,8,3,190,2,NE
6/11/2021,22.4,29.3,26.1,85,,,3,190,2,NE
6/12/2021,23.4,29.4,25.6,88,0.8,3.9,3,200,2,N 
6/13/2021,22.4,29.4,26.7,86,6.4,2.8,3,170,1,N 
6/14/2021,23.3,27,24.4,93,3.4,5.5,3,180,1,C 
6/15/2021,21.9,28.7,25.5,87,50.6,0,3,140,2,S 
6/16/2021,22.6,29,25.9,84,0,9.7,3,20,2,N 
6/17/2021,22.6,29,25.7,85,8888,2.4,2,160,1,C 
6/18/2021,23,27.4,24.9,90,3.6,5.6,3,20,2,NE
6/19/2021,21.7,29.2,25,83,2.6,0,3,200,2,S 
6/20/2021,21.7,28.9,25.8,84,0,4.8,3,260,2,C 
6/21/2021,23,28.8,25.4,88,0.8,1.7,5,350,2,N 
6/22/2021,22,28.6,25.3,87,2.5,5.8,4,260,2,SW
6/23/2021,22.4,29.1,25.7,87,4.4,4.9,3,240,2,NE
6/24/2021,22.1,29.3,,,2.7,5,5,150,2,N 
6/25/2021,22.4,29.4,25.7,83,0,6.5,3,210,2,SW
6/26/2021,22.4,28,24.3,92,2.4,8.1,3,10,1,NE
6/27/2021,21.7,29.4,25.3,89,9.4,0.4,4,180,2,C 
6/28/2021,22.4,29.1,24.9,88,26.6,5.9,3,120,2,NE
6/29/2021,22.8,28.7,25.3,86,20.4,6.2,2,170,1,N 
6/30/2021,22.8,28.6,25.6,88,20.4,1.4,3,10,2,NE
7/1/2021,22.3,29.2,25.5,84,2.9,5,4,250,2,N 
7/2/2021,22.8,28.6,25,91,8888,5.8,5,160,2,NE
7/3/2021,23,28,25.1,92,5.9,3.4,7,140,2,S 
7/4/2021,22.9,28.9,25.6,82,6,2.6,4,130,2,S 
7/5/2021,22.3,28.2,25.2,86,8888,6.1,4,320,2,N 
7/6/2021,22.6,27.7,25,88,2.3,3.2,3,330,1,NE
7/7/2021,22.8,29.2,25.6,85,10.1,0.7,3,220,2,S 
7/8/2021,22.4,28.8,24.9,86,0,8.7,3,170,2,NE
7/9/2021,22.2,28.5,25.8,86,8888,3.3,3,20,2,N 
7/10/2021,23.2,28.7,25.3,89,0,3.1,5,10,2,NE
7/11/2021,22.7,28.8,25.7,88,31.6,3.7,3,20,2,NE
7/12/2021,22.6,29.1,25.5,91,8888,3,3,200,2,N 
7/13/2021,22.4,29.1,24.9,92,33.6,5.4,3,160,2,N 
7/14/2021,22.9,28.2,24.9,92,14.6,5.2,4,180,2,N 
7/15/2021,23.2,26.8,24.1,96,21.8,2.6,3,240,2,N 
7/16/2021,22.6,27.9,24.4,91,85.6,0.3,3,360,2,N 
7/17/2021,22.5,28.3,25,90,9.4,2.5,5,310,2,N 
7/18/2021,22.6,26,23.7,94,127,1.4,8,250,2,N 
7/19/2021,22.4,28.6,25.1,87,52.5,0,3,150,2,N 
7/20/2021,22.6,29.7,25,87,8888,1.7,3,190,2,S 
7/21/2021,22.4,30,24.2,92,55.1,6,3,250,2,N 
7/22/2021,22.8,26.3,24.1,93,45.7,0.6,4,190,2,NE
7/23/2021,22.2,29,25.4,88,13.2,0.2,3,160,2,N 
7/24/2021,22.9,28.4,25.5,88,0.8,5.5,3,210,1,NE
7/25/2021,21.4,28.6,24.7,81,27.6,1.2,5,160,2,S 
7/26/2021,21.6,29.4,25.5,84,0,4.7,6,120,2,N 
7/27/2021,22.2,29.4,25.9,85,,8.1,3,200,2,S 
7/28/2021,22.7,29.6,26,84,0,7.2,4,120,2,N 
7/29/2021,24,29.3,25.6,88,1.8,7.8,3,30,2,NE
7/30/2021,22.6,29,25.7,87,3.2,1.3,4,200,2,NE
7/31/2021,23.7,28.3,26.1,88,0.7,8.7,3,160,2,NE
8/1/2021,22.1,29.5,26.2,82,,4.7,4,190,2,S 
8/2/2021,22.4,29.8,25.8,84,0,9.5,4,180,2,S 
8/3/2021,23.3,29,26.4,87,50.2,10.4,3,180,2,N 
8/4/2021,22.9,27.9,25.1,91,3.2,5.1,4,350,2,N 
8/5/2021,22.7,28.4,25.2,89,17.8,0.2,6,320,2,N 
8/6/2021,22.4,28.8,25.6,86,11,2.5,3,210,2,NE
8/7/2021,23,29.4,26.2,73,8888,,4,150,2,SE
8/8/2021,23,28.3,25.2,88,0,10,3,10,2,N 
8/9/2021,22.4,28.2,25.1,85,29.4,0.7,3,150,2,N 
8/10/2021,22.4,28.7,25.1,89,6.6,4.5,5,0,2,NE
8/11/2021,22,28.9,25.1,88,13.4,2.8,3,130,2,NE
8/12/2021,21.4,29.4,25.3,84,0,8.4,3,200,2,NE
8/13/2021,23.2,28.4,24.7,90,0.7,6.6,4,180,2,NE
8/14/2021,22.1,28.4,24.5,93,3.6,4.4,6,170,2,N 
8/15/2021,22.5,28.7,24.3,91,6.6,3.8,5,20,2,N 
8/16/2021,22.4,28.9,26.1,84,40.2,4.4,4,170,2,SW
8/17/2021,22.5,28.9,25,90,15.4,7.7,5,160,2,S 
8/18/2021,22.3,28.6,24.7,90,6.6,6.4,5,140,3,S 
8/19/2021,22,28.3,24.9,88,5,6.9,5,200,2,SW
8/20/2021,23,28.4,25.5,90,4.2,5.6,4,170,2,NE
8/21/2021,22,29.2,25,86,0.8,0.8,3,190,2,N 
8/22/2021,22.6,28.5,26.4,83,8.1,7.8,4,200,2,N 
8/23/2021,22.8,28,24.7,89,0.4,6.5,4,240,2,N 
8/24/2021,22.5,28.5,24.8,90,4.7,3.2,4,10,2,N 
8/25/2021,22.2,28.5,24.9,88,15.6,4.1,3,230,2,NE
8/26/2021,22.2,28.8,25.7,86,1.2,6.7,4,250,2,NE
8/27/2021,22.9,29.3,25.8,86,0.4,6.1,3,180,2,N 
8/28/2021,23.2,28.8,25.5,89,1.2,5.6,4,160,2,S 
8/29/2021,23,29.5,25.1,88,0.2,4,4,230,2,N 
8/30/2021,23.2,30,26,89,3.5,0.1,6,140,2,NE
8/31/2021,23.4,28.8,25.9,88,68,2.9,3,260,1,NE
9/1/2021,23.5,29.7,26.2,84,8888,2.1,3,40,2,N 
9/2/2021,22.3,29.1,25.8,88,13,3.2,4,230,2,N 
9/3/2021,23.1,27.4,25.1,90,8888,6.4,3,170,1,NE
9/4/2021,22.6,29,25.2,90,12.5,0.5,3,340,2,N 
9/5/2021,23.2,29,24.5,93,39,5,5,200,2,NE
9/6/2021,21.8,29,25.3,84,77.4,0.6,3,150,2,NE
9/7/2021,21.8,29,25.8,83,1.2,4,10,120,3,SE
9/8/2021,22.8,28.8,25.4,87,8888,1.5,3,190,1,NE
9/9/2021,23,30.3,26.9,80,1.8,4.8,6,180,2,N 
9/10/2021,22.5,30.3,25.6,87,8888,7.9,4,240,2,NE
9/11/2021,22.5,28,25.9,88,3.3,2.2,3,20,1,NE
9/12/2021,23.2,29.6,26.8,84,8888,0.1,3,170,2,SW
9/13/2021,23.5,29.1,25.5,89,1.3,5.9,4,170,2,NE
9/14/2021,22.4,29.4,25,89,6.8,6.1,3,30,2,N 
9/15/2021,22.6,28.9,25.5,87,9.7,3.4,3,20,2,NE
9/16/2021,22.8,30.2,25.4,87,8888,4.8,3,40,2,NE
9/17/2021,22.6,28.8,25.2,90,3.8,4.8,6,150,3,N 
9/18/2021,22.4,26.7,24.6,90,128.4,1.6,3,250,1,NE
9/19/2021,23,28.5,25.5,84,0.2,0,3,30,2,N 
9/20/2021,23.1,29.5,25.5,87,0,1,3,200,2,NE
9/21/2021,23,27.9,25.1,88,8.4,1.7,3,20,1,NE
9/22/2021,22.4,29.1,25.7,86,1.2,1,4,160,2,N 
9/23/2021,22.3,29.8,25.5,86,8888,9.6,5,190,2,S 
9/24/2021,22.6,27,24.1,93,17.2,6.8,5,290,2,NE
9/25/2021,21.6,29.8,26.3,85,57,0,3,210,2,S 
9/26/2021,23.1,28.7,25.6,89,5.6,8.1,3,20,2,N 
9/27/2021,22.6,29.4,26.1,86,12.4,2.1,3,200,2,NE
9/28/2021,23,30,26.5,85,28.2,6.5,4,190,2,NE
9/29/2021,23.6,29.5,25.7,89,8888,6.4,3,230,2,N 
9/30/2021,23.3,29.9,25.7,90,13.4,4,3,230,2,N 
10/1/2021,23.6,29.4,24.1,94,7,3.3,5,10,2,N 
10/2/2021,22.3,27.8,24.6,90,22.4,1.8,6,150,2,NE
10/3/2021,22.3,27.8,25.4,91,15,0,4,250,2,NE
10/4/2021,22.1,29.1,25.3,84,42.4,0.5,3,120,2,NE
10/5/2021,23.6,28.2,24.6,92,35.8,5.5,3,130,2,NE
10/6/2021,22.8,28.5,25.7,87,7.4,0.4,4,160,1,NE
10/7/2021,23,29.3,26.1,82,0,0.1,3,180,2,S 
10/8/2021,24.6,29.9,26.2,89,2.8,5.4,3,150,2,N 
10/9/2021,23.1,29.6,26.5,85,4.6,1.4,3,190,2,S 
10/10/2021,24.3,30.2,27,86,8888,5.1,5,180,2,N 
10/11/2021,,30.5,27.1,83,8888,8.1,3,20,2,NE
10/12/2021,23.1,30.5,27.1,82,0,3.1,3,190,2,NE
10/13/2021,23.1,30.5,27.3,82,0.4,5.4,4,10,2,N 
10/14/2021,22.8,27.8,25,89,24.8,8.6,5,310,2,NE
10/15/2021,22.9,30.5,26.9,84,1.8,0,3,40,2,NE
10/16/2021,21.8,31,27.1,80,0,6.7,3,190,2,NE
10/17/2021,23.4,30.1,26.6,84,0,11,3,20,2,NE
10/18/2021,23.5,30.7,27.3,82,0,1.5,4,170,2,S 
10/19/2021,23.9,28.9,26.9,87,6.2,9.8,3,40,2,N 
10/20/2021,23.1,30.8,26.8,85,1,0.7,4,240,2,NE
10/21/2021,22.4,31.4,24.7,89,2.2,9.1,7,340,2,N 
10/22/2021,22.5,29.3,25.3,91,47.2,3.3,3,180,1,NE
10/23/2021,22.9,30,27.1,83,0.4,3.4,3,160,2,NE
10/24/2021,22.9,30,26.8,83,1.3,6.9,3,240,2,NE
10/25/2021,22.5,29.9,26.5,86,3.9,5.5,3,20,2,N 
10/26/2021,22.9,30.3,26.1,84,0.8,4.2,3,150,2,NE
10/27/2021,23.5,30.8,26.2,86,1,5.3,4,360,2,NE
10/28/2021,23.4,30.1,26,90,52.5,7.9,4,270,2,NE
10/29/2021,23.1,30,26.4,92,22.8,3.9,3,30,2,N 
10/30/2021,23.5,30.5,25,91,66,3.9,5,350,2,N 
10/31/2021,22.2,30.6,26.6,83,61.6,4.6,4,180,2,NE
11/1/2021,23.7,30.4,27,85,0,9,3,170,2,N 
11/2/2021,23.1,30.7,27.6,77,,4.9,4,160,2,NE
11/3/2021,24.2,30.5,26.6,88,0.1,7,4,200,2,NE
11/4/2021,23.8,30.2,27,86,27.2,6.3,6,30,2,SW
11/5/2021,22.6,30,28.2,81,64,6.3,4,180,2,N 
11/6/2021,24.4,30.8,26.8,85,8.8,8.4,4,160,2,NE
11/7/2021,23.6,30.5,26.4,88,1.4,7.6,3,160,2,S 
11/8/2021,23.6,31.6,26.3,88,0.8,1,3,210,2,SW
11/9/2021,24.3,31,26.4,86,21.5,8.9,4,30,2,NE
11/10/2021,23.7,30.4,26.5,86,2.4,4.8,4,200,2,NE
11/11/2021,23.5,30.4,24.6,95,1,3,6,330,3,N 
11/12/2021,22.8,31,26.6,86,73.7,2.1,4,220,2,NE
11/13/2021,24,29.5,26.5,90,32.9,6.3,3,150,2,NE
11/14/2021,23.1,28.7,25.4,92,8888,2.2,4,320,2,E 
11/15/2021,22.8,29,25.2,89,18,1.9,4,360,2,N 
11/16/2021,22.4,30.1,27.1,84,1.8,0.9,3,200,2,N 
11/17/2021,23.1,30.4,26.2,86,1,8,5,350,2,N 
11/18/2021,23.6,29.5,26,91,2.5,6.7,3,150,2,N 
11/19/2021,22.7,31.5,26.9,81,16,1.4,4,250,2,N 
11/20/2021,23.6,30.6,26.4,83,0,8.7,3,190,2,NE
11/21/2021,23.9,31.4,27.6,82,8888,6.6,4,210,2,SW
11/22/2021,23.3,29.1,26.3,88,8888,6.8,4,280,2,N 
11/23/2021,22.6,30.2,26.1,88,14.4,1,3,10,2,N 
11/24/2021,22.7,31.2,26.1,86,5.4,5,3,170,2,N 
11/25/2021,22.1,30.9,26.9,81,8888,2.4,4,180,2,S 
11/26/2021,23.7,29.9,26.6,86,8888,6.3,4,150,2,N 
11/27/2021,23.2,31,26.9,82,,1,5,350,2,NE
11/28/2021,23.6,29.9,26.3,81,0.4,5.2,4,20,2,N 
11/29/2021,23.1,30.9,27.4,82,8888,3.2,4,10,2,N 
11/30/2021,24.2,30.8,27.6,82,1.5,8.2,3,240,2,NE
12/1/2021,24.3,29,25.6,90,,5.8,5,180,2,NE
12/2/2021,23.1,29.8,25.4,84,3.1,1,7,200,2,NE
12/3/2021,22.8,29.3,25.2,89,26.6,1.2,4,110,2,N 
12/4/2021,23.7,30.2,26.5,81,1.8,0,5,10,2,N 
12/5/2021,23,27.4,24.8,90,24,4.5,4,350,2,N 
12/6/2021,,,,,,,,,,
12/7/2021,23.5,30.2,26.7,87,7.1,3.8,3,190,2,NE
12/8/2021,23,30.3,25.4,88,56.4,1.6,7,10,3,N 
12/9/2021,23.5,30.5,26.1,88,9.7,2.2,11,270,3,N 
12/10/2021,23.5,31.5,27.5,82,13.5,2.2,4,350,2,N 
12/11/2021,23.6,32.4,27.5,81,8888,5.1,10,10,3,N 
12/12/2021,23.6,30.9,26.6,87,6.5,5.5,5,350,3,N 
12/13/2021,23.8,28.7,26.3,88,7.5,4.7,5,10,2,N 
12/14/2021,23.8,30.9,27.5,84,3,0.3,3,210,2,NE
12/15/2021,23.8,30.5,27.5,83,0,4.5,3,180,2,NE
12/16/2021,23.7,30.4,27.3,85,4,6.3,3,170,2,S 
12/17/2021,24.5,29.8,27.2,85,,7.4,3,270,2,NE
12/18/2021,23.6,30.6,26.6,86,8888,0,3,220,2,NE
12/19/2021,23.5,31,26.8,85,14.5,4.9,5,20,2,NE
12/20/2021,23.6,30.1,26,89,19.1,7.3,3,200,2,N 
12/21/2021,22.7,31.8,27.1,82,24.9,4.4,6,330,3,SW
12/22/2021,23.6,27.2,24.9,89,11.7,10.2,13,260,3,N 
12/23/2021,22.2,29.4,26.1,77,34.7,0,9,250,3,N 
12/24/2021,23.5,30,26,82,8888,0,8,340,3,N 
12/25/2021,23.2,32,27.6,80,3.5,3.2,8,240,2,N 
12/26/2021,23.7,32.8,27.5,77,0,5.8,8,320,2,C 
12/27/2021,24.5,32.5,27.9,77,1.7,6.4,9,310,2,N 
12/28/2021,23.7,30.9,26.9,81,13.2,7.3,7,300,3,NW
12/29/2021,22.1,31,26.1,82,40.6,1.8,4,140,2,NE
12/30/2021,23,31.2,27,83,0,6.8,5,230,2,N 
12/31/2021,23.6,29.6,26.4,84,0.2,4.9,5,170,2,S 
1/1/2022,23,31.4,26.6,82,0,2.5,4,200,2,N 
1/2/2022,23.6,30.3,25.9,84,0,5,4,260,2,N 
1/3/2022,23,29.8,27,84,3,1,5,160,2,NE
1/4/2022,23,30.3,26,84,8.2,3.3,4,270,2,N 
1/5/2022,22.9,28,25.2,91,14.5,5.2,3,20,2,N 
1/6/2022,22.9,29.1,25.7,89,6.6,1,4,160,2,N 
1/7/2022,22.8,31,27,82,0.3,0.7,4,20,2,SW
1/8/2022,23.4,31.3,26.8,83,0.3,9.4,4,350,2,N 
1/9/2022,23.7,28.1,24.3,94,12.4,5.8,5,10,2,N 
1/10/2022,21,30.5,27,79,20.8,0,4,180,2,S 
1/11/2022,23.4,30,26.3,83,8888,10.4,3,280,2,N 
1/12/2022,22.9,31.9,27.2,80,0.3,1.7,5,260,3,N 
1/13/2022,23.6,33,27.9,77,1.6,5.8,7,290,3,NW
1/14/2022,22.8,30.5,26.6,86,0.9,6.6,5,10,2,S 
1/15/2022,23.4,30.2,26.7,81,0.6,6.7,4,10,2,N 
1/16/2022,23.2,30.9,26.7,81,2.7,2.8,6,10,2,N 
1/17/2022,22.1,28.7,24.4,88,86.8,4,15,210,3,N 
1/18/2022,22.4,31.2,27,79,12.2,0.4,3,240,2,N 
1/19/2022,22.7,30.8,25.9,85,8888,6,4,190,2,NE
1/20/2022,23.4,31.3,26,84,2,2.2,15,130,4,N 
1/21/2022,23.8,30.9,26.5,85,5.7,6.4,5,270,2,SW
1/22/2022,23,27.7,25,91,36.2,2,2,20,1,C 
1/23/2022,23,31.2,26.7,85,3.6,0.2,4,340,2,NE
1/24/2022,23.4,32,27.4,79,4.5,7.4,4,140,2,N 
1/25/2022,22.8,31.9,27.4,77,0,10.6,5,200,3,N 
1/26/2022,22.9,30.9,27.1,85,0,10.2,5,200,2,NE
1/27/2022,23.4,31.6,26.3,88,1,5.7,4,190,2,N 
1/28/2022,22.3,29.3,26,83,42.5,4.8,4,320,2,N 
1/29/2022,23.6,31.5,26.9,78,8888,4.4,6,250,3,W 
1/30/2022,23.3,30.2,26.7,81,1,5.9,3,350,1,N 
1/31/2022,23.6,32.5,27.8,74,2.6,0,4,20,2,N 
2/1/2022,24,29.7,26.8,77,0,4.9,4,160,2,NE
2/2/2022,22.7,31,26.9,82,4.4,2.5,4,260,2,N 
2/3/2022,22.7,31.2,27,76,0,6.3,3,20,2,N 
2/4/2022,22.7,31.2,26.5,84,0,9.6,5,140,2,N 
2/5/2022,22.5,31.2,26.7,82,29.4,4.2,6,120,2,S 
2/6/2022,23.5,30.4,26.7,85,0,9,3,170,2,N 
2/7/2022,23.5,30.3,25.9,86,13.6,3.2,4,160,2,N 
2/8/2022,23.8,30.6,26.8,85,3,3.9,3,20,2,N 
2/9/2022,23.7,30.8,25.7,86,5.4,5.6,5,250,2,N 
2/10/2022,23.2,29.7,25,90,12.2,5.1,9,340,3,N 
2/11/2022,23,30.1,27,82,37.2,0.8,6,330,2,N 
2/12/2022,22.9,30.2,25.7,86,1.8,5,4,260,2,NE
2/13/2022,23.5,27.5,25.1,90,8888,6.9,3,120,2,SE
2/14/2022,23.4,26.5,24.4,91,7.1,0,3,30,2,N 
2/15/2022,22.4,29.6,26,82,20.2,0,3,200,2,NE
2/16/2022,22.8,28.1,25,88,2.4,5.9,4,10,2,N 
2/17/2022,23.4,29.8,26,84,8,0.2,3,30,2,N 
2/18/2022,22.9,29.6,26.1,84,8888,2.8,3,260,2,N 
2/19/2022,22.6,29.3,25.4,87,,2.7,3,250,2,C 
2/20/2022,23.1,31.7,26.5,79,15.4,1.2,4,280,3,NE
2/21/2022,22.8,29,25.6,84,38.2,2.5,5,320,3,NW
2/22/2022,23,24.6,23.8,86,48.9,0,6,340,3,N 
2/23/2022,22.5,29.6,26.7,76,31.2,0,4,150,2,N 
2/24/2022,22.2,30.5,25.9,82,27.8,5.5,3,160,2,N 
2/25/2022,22.4,30.5,25.9,84,15.1,6.6,5,120,2,N 
2/26/2022,22.7,29.6,26,85,1.6,4.4,4,160,2,S 
2/27/2022,22.7,28.9,25.8,87,3.2,6,5,260,2,N 
2/28/2022,22.8,30.5,26.6,84,1.2,0.9,4,200,2,N 
3/1/2022,23,31.3,26.5,84,,9.7,3,130,2,N 
3/2/2022,22.6,31.2,26.5,81,,8.6,3,200,2,S 
3/3/2022,22.9,29.6,26.1,85,,5.8,3,220,2,N 
3/4/2022,23.1,30.8,26.8,80,0.8,2.6,3,70,2,NE
3/5/2022,22.8,30.4,26.1,83,32.2,5.6,3,20,2,N 
3/6/2022,24,29,26.3,88,,4,4,260,2,N 
3/7/2022,23,28.7,25.4,90,11.2,0.8,4,340,2,N 
3/8/2022,23,30.2,26.2,86,12.8,4.3,4,180,2,NE
3/9/2022,23.8,30.8,27,82,8888,5.2,4,220,2,NE
3/10/2022,23.4,30.6,26.6,82,2.8,6.6,4,190,2,NE
3/11/2022,23.9,29,23.9,93,1.2,4.3,5,110,2,NE
3/12/2022,22.4,29.3,25.7,86,104.6,1.1,3,160,2,S 
3/13/2022,23,31.2,25.9,86,,6,4,230,2,SW
3/14/2022,22.9,28.6,24.9,91,16.9,7.1,5,240,2,NE
3/15/2022,22.5,29.7,25.8,88,39.8,1.5,6,10,2,N 
3/16/2022,22.7,30.8,26.1,85,17.4,5,4,20,2,NE
3/17/2022,23.8,29.8,26.7,87,18.2,8.4,3,200,2,N 
3/18/2022,23,30.1,26.3,86,10.8,3.7,4,210,2,SW
3/19/2022,23.2,30.1,26,87,,5.4,3,180,2,N 
3/20/2022,23.2,28.6,26.1,90,23.4,5.7,3,230,1,NE
3/21/2022,22.8,29.7,25.7,86,5.4,2.1,5,250,2,C 
3/22/2022,22.4,29.1,24.3,93,15.8,4.4,5,10,2,N 
3/23/2022,22.4,27.8,24.3,91,15.3,2.9,4,310,2,N 
3/24/2022,23.1,27.5,25.5,90,38.4,0,13,170,2,C 
3/25/2022,22.3,31.6,26.2,80,23.8,0,5,290,2,N 
3/26/2022,22.8,30.7,27.2,79,,6.2,6,270,2,N 
3/27/2022,23.7,30.9,26.2,83,8888,5.7,7,330,3,N 
3/28/2022,23.3,30.6,26.3,82,0.7,3.8,4,230,2,N 
3/29/2022,23.3,32.8,26.9,80,2.4,5.5,6,300,3,N 
3/30/2022,23,30.8,26.3,84,4.8,5.5,5,330,2,NW
3/31/2022,23,32.8,24.7,90,13.8,2.6,5,20,2,N 
4/1/2022,22.8,31,25.9,88,19.9,3.1,4,220,2,SW
4/2/2022,23.2,30.2,26.4,86,8888,7.4,5,150,3,N 
4/3/2022,22.9,30.2,26.3,86,49.2,7.1,3,20,2,N 
4/4/2022,23.6,30.4,26.3,86,,8,3,180,2,N 
4/5/2022,22.8,30.2,26.4,82,,9.6,4,160,2,N 
4/6/2022,22.3,30.1,26,84,,10.8,4,160,2,S 
4/7/2022,22.9,30.8,26.7,78,,10,4,190,2,NE
4/8/2022,23.4,30.5,26.6,82,,5.3,3,200,2,S 
4/9/2022,24,30.6,26.1,88,1,4.5,4,190,3,N 
4/10/2022,23.6,30.6,25.7,91,38.3,4.9,5,190,2,NE
4/11/2022,24,29.2,24.9,91,15.7,2.1,4,30,2,NE
4/12/2022,22.4,29.1,25.4,85,19.2,0.2,3,250,2,C 
4/13/2022,24.2,30.2,26.1,89,,3,4,170,2,N 
4/14/2022,24,28.7,26,88,4.8,6.9,3,180,2,NE
4/15/2022,23.6,29.1,25.7,93,13.4,4.3,3,170,1,C 
4/16/2022,23.9,30,26.5,91,37,2.3,5,280,2,NE
4/17/2022,23.5,30.4,26.6,86,4.2,6.6,4,90,2,N 
4/18/2022,24.3,29.6,26.7,87,8888,5.8,4,200,2,S 
4/19/2022,23.6,30.2,27,84,,2,4,200,2,S 
4/20/2022,24.4,29.8,26,89,,8.9,4,200,2,NE
4/21/2022,23.5,31,27.1,81,1.7,6.3,5,210,2,N 
4/22/2022,23.8,30.4,26.4,86,,9.2,3,210,2,NE
4/23/2022,23.6,30.6,26.6,88,1,2.8,4,170,2,N 
4/24/2022,23.2,31.2,27.1,82,1.8,7,3,190,2,N 
